-0.928784,-0.008691,0.237988,-6.952672,0.804580,2.539695,0.928792,0.014814,0.238039,7.425488,1.163385,2.690650
-0.930005,0.002930,0.241113,-7.638931,-0.243511,4.080153,0.930011,0.007035,0.241211,7.801838,0.534193,4.161236
-0.937427,0.013208,0.243018,-1.929008,5.917557,0.762595,0.937477,0.016215,0.243441,4.453334,7.264462,2.378554
-0.942627,0.015796,0.133252,12.150382,8.297710,0.196947,0.942758,0.048924,0.140600,16.102266,8.811495,1.770489
-0.886377,0.081006,0.088428,61.948092,-23.102290,10.912214,0.887944,0.097431,0.178970,67.948788,24.510451,12.310233
-0.989258,-0.027051,0.174048,54.522137,-21.296947,-7.803817,1.108707,0.193700,0.214505,77.994300,44.462878,25.471935
-0.983569,0.197754,0.160400,10.518321,40.993130,-5.107634,1.219551,0.473168,0.410108,47.034235,52.124384,41.208114
-0.955298,0.119189,0.206372,-35.915267,-13.948855,-11.277863,1.236205,0.482909,0.357502,61.494146,66.332182,37.281987
-1.039355,0.068677,0.014990,15.529771,9.454962,7.679389,1.283632,0.581558,0.566738,64.352979,67.546017,52.892978
-0.916187,0.115576,0.245898,-19.756489,11.900763,21.366412,1.239956,0.390078,0.332723,51.748641,64.341582,59.076008
-0.307922,0.199646,0.009363,24.789313,-6.186260,-3.406107,0.592395,0.415503,0.434172,67.705805,65.923981,58.507285
-0.560376,0.122095,0.222778,4.699237,22.841985,-5.330534,1.121718,0.375131,0.459385,46.863573,43.187511,74.536406
-0.160883,0.142560,-0.002167,7.086260,24.435878,3.859542,0.530265,0.272727,0.466015,82.910225,61.414137,50.288748
-0.807104,0.223071,0.009399,41.854962,30.853435,18.383969,1.171936,0.573230,0.472595,55.885046,46.444547,77.677685
-0.814191,0.127972,0.275482,-32.931298,-7.279389,-2.291603,1.248736,0.309327,0.457943,53.383704,69.065029,43.541659
-0.362781,0.170691,0.010168,29.286260,4.420611,6.931298,0.706644,0.314322,0.348735,43.063313,72.029600,68.833153
-0.692212,0.081299,0.177344,-15.156489,30.514504,22.693130,1.168746,0.317137,0.327801,57.184638,50.859811,57.308183
-0.852563,0.166772,0.245703,-12.354962,-26.768702,-13.163359,1.171547,0.782126,0.694668,55.640553,95.201344,57.116713
-0.695850,0.281201,0.315967,12.076336,35.045038,-6.003817,1.198790,0.554790,0.591133,51.631323,60.305959,61.545059
-0.474133,0.115686,0.148499,1.740458,-8.038931,5.263359,0.866296,0.609970,0.510444,67.116045,70.123535,33.543866
-0.491809,0.019031,0.105627,24.338931,44.232061,18.634351,1.066861,0.424531,0.490239,42.588599,75.604499,73.834411
-0.868066,0.178271,0.359033,-4.500000,10.230534,17.912977,1.202063,0.403013,0.509552,50.216182,86.661400,65.182977
-0.177771,0.257288,0.087341,18.334351,-18.336641,-7.407634,0.515547,0.395594,0.553044,88.310630,64.816497,48.912570
