-0.945679,0.196509,-0.035449,-4.540458,0.170229,-4.025191,0.945856,0.197621,0.045127,6.762358,5.170441,6.235928
-0.943848,0.171265,-0.047021,-6.728244,2.667939,-2.266412,0.945611,0.177871,0.069447,10.858707,7.928270,11.029905
-0.993799,0.131543,-0.007666,-4.824427,-9.919084,-1.562595,0.998867,0.148104,0.086078,11.295547,11.744316,12.657298
-0.888892,0.193164,-0.011108,-20.667176,15.541985,-2.696947,0.892859,0.210361,0.092745,22.875274,17.067418,9.925752
-0.981665,0.213940,-0.063232,-9.670229,5.924427,4.997710,0.997188,0.242746,0.142253,17.377224,16.651150,13.093109
-0.920288,0.163232,-0.007275,-4.119847,-8.168702,-6.032824,0.927471,0.203332,0.079782,11.100730,16.428646,13.860245
-0.889233,0.202710,0.067725,-10.703053,6.995420,-3.946565,0.917325,0.223073,0.130610,19.194204,26.123138,12.717823
-0.878448,0.222235,-0.034821,5.094656,3.962595,-1.953435,0.942704,0.257928,0.124235,19.701176,13.407558,14.930489
-0.928760,0.191602,0.054321,-5.443511,-12.277863,-12.570229,0.942981,0.281697,0.154781,16.873798,17.718243,16.740091
-0.525397,0.080170,-0.001959,2.100000,7.088550,-1.138931,0.760350,0.117732,0.108730,11.967050,12.358763,10.845151
-0.889355,0.226904,0.024609,-5.261069,-4.157252,-0.775573,0.912517,0.253487,0.091399,23.752576,22.700971,20.545417
-0.977344,0.239282,0.078662,-10.450382,3.550382,-6.177099,0.999934,0.307718,0.149436,19.929768,25.710538,14.366314
-0.834503,0.212079,-0.016217,0.999237,13.142748,7.593130,0.905599,0.242952,0.126766,22.992036,16.628427,12.575964
-0.941675,0.182104,0.051270,3.542748,-21.679389,-10.034351,0.957630,0.230176,0.162622,20.943832,31.658306,16.472543
-0.707410,0.152136,-0.019202,-12.074046,14.177099,-1.712977,0.809078,0.215996,0.169839,16.842536,20.634222,15.589381
-0.922852,0.198779,0.015527,-2.380916,-4.469466,-0.540458,0.947898,0.219582,0.119261,24.745480,15.211009,15.811661
-1.008887,0.219678,0.051562,-12.947328,4.122901,-6.144275,1.023745,0.276822,0.162954,26.716594,16.766983,13.828001
-0.949585,0.240063,-0.067139,12.755725,3.452672,7.388550,0.990271,0.260032,0.173509,25.041385,11.812097,13.728613
-0.923364,0.203662,0.030737,5.345038,-10.052672,-9.487023,0.939613,0.275341,0.125136,15.957221,20.210430,14.778757
-0.828619,0.225092,0.000897,-23.010687,8.270229,-4.022901,0.894406,0.260860,0.155053,31.796348,19.786441,22.546691
-0.706116,0.195178,0.030603,8.422137,-9.768702,-4.464122,0.808703,0.273184,0.080213,15.138799,11.965620,20.180635
-0.991699,0.195312,0.031128,-5.856489,2.885496,-3.882443,1.012948,0.305936,0.149901,32.214034,16.539071,22.317595
-0.662958,0.157233,-0.066156,-15.066412,11.870992,2.483206,0.813157,0.245721,0.122145,23.696408,17.484817,8.810176
-0.529010,0.137177,0.030731,0.968702,-3.009924,-6.219084,0.753519,0.314178,0.113867,20.546715,12.954582,19.129762
-0.939380,0.165405,-0.068384,-5.930534,12.577863,-1.677099,0.974164,0.194899,0.150037,15.458874,17.979890,20.972439
-0.890308,0.205225,0.015430,5.175573,-5.266412,2.301527,0.913106,0.256594,0.151245,22.706293,18.002357,19.653226
-0.911133,0.215601,0.055762,-15.793893,6.995420,-4.885496,0.946054,0.340025,0.162835,26.645929,22.305432,21.645742
-0.833258,0.262616,-0.028082,2.445802,-0.248855,2.459542,0.905650,0.301593,0.163214,29.224075,27.117452,20.722815
-0.991284,0.178076,0.086304,-1.895420,-10.177863,-10.664885,1.004997,0.301424,0.158111,23.940564,15.071909,21.793608
-0.564618,0.099469,0.007306,-8.760305,13.380916,-1.646565,0.697913,0.190703,0.139041,18.172333,22.653592,12.319344
-0.570477,0.129059,0.001495,-4.494656,-6.659542,-4.409924,0.686512,0.206875,0.032666,13.835420,19.347554,17.512865
-0.715204,0.166998,0.079327,-9.022137,-2.328244,-7.429008,0.867229,0.259167,0.192208,16.059447,20.726903,17.277282
-0.590283,0.158325,-0.045923,-5.101527,0.081679,6.095420,0.782332,0.233590,0.100283,17.435102,8.528413,14.169913
-0.906940,0.177997,0.080804,-4.254198,-8.509924,-9.857252,0.963926,0.292392,0.141244,18.786459,13.127615,18.297185
-0.587988,0.121289,0.001318,-1.863359,10.073282,6.575573,0.781090,0.166020,0.136827,18.837824,15.461754,13.532527
-0.884570,0.197803,0.007715,5.845038,-7.461832,-3.634351,0.909624,0.254256,0.072987,17.231436,25.073776,16.273761
-0.875537,0.248901,0.056885,-18.817557,8.307634,-6.195420,0.899219,0.302824,0.155572,23.888979,17.698575,15.162934
-0.865778,0.247919,0.009198,16.737405,-1.243511,1.200000,0.956372,0.290026,0.188082,24.467974,22.876543,18.901966
-1.011865,0.173950,0.080054,-8.625954,-7.370992,-5.444275,1.020893,0.261630,0.162728,21.855050,13.978535,14.456569
-0.582660,0.165021,-0.026361,-6.120611,13.719084,1.849618,0.712415,0.208055,0.130185,29.192987,19.321120,11.491318
-0.874756,0.177075,-0.016870,3.800000,-10.200763,-3.961832,0.897614,0.232995,0.064297,12.891180,21.108744,21.277248
-0.818121,0.234491,0.086591,-18.544275,2.770229,-5.196183,0.889229,0.303178,0.165783,24.262130,22.583102,18.465050
-0.713446,0.194073,-0.007806,5.522901,6.267939,4.194656,0.875714,0.271778,0.147427,18.545398,17.796019,16.645788
-0.962964,0.164575,0.057959,0.574809,-12.944275,-10.257252,0.990323,0.269155,0.136722,16.964219,19.266458,17.615827
-0.975830,0.142896,-0.066089,-10.153435,21.941221,5.722901,1.030826,0.203947,0.212177,33.991166,26.518958,21.302898
-0.854468,0.235132,0.026416,0.908397,-10.476336,1.523664,0.867647,0.299990,0.104139,16.732353,17.954663,18.596954
-0.909448,0.247583,0.086768,-11.105344,3.145038,-8.435878,0.946142,0.302671,0.148847,22.003844,21.858002,17.987426
-0.996021,0.257471,-0.045483,9.192366,4.916031,1.913740,1.023595,0.296646,0.168002,19.084765,18.647867,15.951978
-0.934766,0.183643,0.076416,2.395420,-11.530534,-10.494656,0.951143,0.259789,0.143793,15.626071,19.516990,18.143228
-0.966284,0.165625,-0.046143,-17.689313,17.778626,2.479389,1.016075,0.206578,0.176759,29.065792,23.232786,12.836294
-0.850146,0.247559,0.048291,6.057252,-11.232061,-0.012214,0.869698,0.305590,0.112445,22.879679,29.864499,19.448004
-0.934692,0.217554,0.088110,-22.933588,6.795420,-5.800000,0.973932,0.273327,0.160696,28.898224,19.896025,16.334221
-0.996729,0.242139,-0.020483,0.407634,8.850382,0.436641,1.019167,0.270757,0.159459,28.200178,14.804676,15.210388
-0.923022,0.166602,0.067236,0.848855,-14.758015,-8.310687,0.935009,0.242163,0.130897,16.666091,20.474444,17.712760
-0.924683,0.182495,-0.020020,-15.135115,14.119847,0.634351,0.953092,0.207540,0.157709,31.390608,18.436923,11.906744
-0.900342,0.216504,0.053345,14.560305,-8.913740,0.182443,0.934562,0.254817,0.093575,21.165979,20.034682,19.539317
-0.954517,0.220654,0.098022,-10.377863,8.253435,-7.274046,0.976270,0.266290,0.169181,24.723739,20.427299,16.327285
-0.986694,0.235278,-0.053931,7.222901,10.873282,7.971756,1.014171,0.285770,0.153565,18.051097,17.984903,16.031264
-0.937500,0.153589,0.007422,-0.509160,-14.824427,-10.026718,0.959874,0.198879,0.104242,9.086657,17.912109,16.038229
-0.859131,0.214624,0.007373,-9.119847,9.507634,-4.657252,0.893743,0.231298,0.148163,14.052077,19.628327,8.969016
-0.943164,0.240405,0.008081,16.934351,-5.919847,-3.857252,0.979584,0.272643,0.135241,19.147449,22.098408,16.106844
-1.046118,0.187158,0.074292,-2.738931,-1.661832,-1.836641,1.066463,0.234480,0.169467,22.441516,20.483790,18.182268
-0.890576,0.208569,-0.023901,5.212214,15.229008,-1.681679,0.962289,0.233304,0.117238,29.927832,23.973910,16.496427
-0.918115,0.070557,0.017432,-7.532061,-11.569466,1.667939,0.938510,0.275527,0.098247,47.137302,20.135995,35.664644
-0.939429,0.158081,0.040430,-25.978626,7.145802,-6.848855,0.951969,0.234798,0.123499,28.167634,19.428340,19.816302
-0.972437,0.221558,-0.045996,-0.618321,5.201527,10.605344,0.999987,0.248885,0.129207,16.876874,11.989361,18.294192
-0.948364,0.167847,0.019922,0.062595,-9.609924,-10.278626,0.966045,0.241277,0.110299,10.900576,17.210102,18.351942
-0.920483,0.170947,-0.022925,-8.779389,9.950382,-0.222901,0.937544,0.206629,0.132504,17.657973,15.051023,13.703241
-0.913477,0.208936,0.018457,-2.745802,0.017557,-0.528244,0.923002,0.251545,0.107986,19.609003,19.416905,21.589090
-0.961084,0.222339,0.049658,1.855725,-3.213740,-5.029771,0.980192,0.279195,0.114760,13.928442,14.973485,13.374513
